datetime,temp,precip,cloudcover,solarradiation
2018-09-24T23:00:00,52.8,0,0,1
2018-09-25T00:00:00,52,0,0,0
2018-09-25T01:00:00,52.5,0,0,1
2018-09-25T02:00:00,52.7,0,0,1
2018-09-25T03:00:00,52.9,0,0,1
2018-09-25T04:00:00,52.6,0,0,1
2018-09-25T05:00:00,54.9,0,0,1
2018-09-25T06:00:00,56.1,0,0,1
2018-09-25T07:00:00,57.3,0,0,12
2018-09-25T08:00:00,59.6,0,0,41
2018-09-25T09:00:00,61,0,29.8,74
2018-09-25T10:00:00,62.2,0,96.5,115
2018-09-25T11:00:00,62.8,0,100,132
2018-09-25T12:00:00,63.2,0.01,100,126
2018-09-25T13:00:00,62.8,0.04,100,108
2018-09-25T14:00:00,63,0.08,100,95
2018-09-25T15:00:00,63.2,0.09,98,85
2018-09-25T16:00:00,63.9,0.14,100,44
2018-09-25T17:00:00,64.9,0.16,100,23
2018-09-25T18:00:00,65.5,0.07,100,20
2018-09-25T19:00:00,66.5,0.04,100,1
2018-09-25T20:00:00,67.9,0.02,100,1
2018-09-25T21:00:00,68.9,0.01,100,1
2018-09-25T22:00:00,69.6,0.07,100,1
2018-09-25T23:00:00,70.3,0.02,100,1
2018-09-26T00:00:00,70.1,0.02,100,0
2018-09-26T01:00:00,70.9,0.05,100,1
2018-09-26T02:00:00,72.5,0.01,100,1
2018-09-26T03:00:00,72.9,0.02,100,1
2018-09-26T04:00:00,72.3,0.07,100,1
2018-09-26T05:00:00,72.3,0.03,100,0
2018-09-26T06:00:00,72.3,0.02,100,0.9
2018-09-26T07:00:00,72.5,0.02,100,11
2018-09-26T08:00:00,72.3,0.08,100,36
2018-09-26T09:00:00,72.5,0.01,100,50
2018-09-26T10:00:00,72.9,0.02,100,74
2018-09-26T11:00:00,73.4,0,96.9,34
2018-09-26T12:00:00,74.6,0,100,153
2018-09-26T13:00:00,76.7,0,100,319
2018-09-26T14:00:00,76.4,0.01,100,249
2018-09-26T15:00:00,75.7,0,100,323
2018-09-26T16:00:00,75.1,0,100,164
2018-09-26T17:00:00,74.4,0,100,102
2018-09-26T18:00:00,72.7,0,100,29
2018-09-26T19:00:00,72.3,0,100,4
2018-09-26T20:00:00,72.5,0,100,1
2018-09-26T21:00:00,72.5,0,100,1
2018-09-26T22:00:00,72.7,0,100,1
2018-09-26T23:00:00,73,0,100,1
2018-09-27T00:00:00,72.1,0,100,1
2018-09-27T01:00:00,72.4,0,100,1
2018-09-27T02:00:00,69.3,0.1,100,1
2018-09-27T03:00:00,68,0.03,98,0
2018-09-27T04:00:00,67.6,0,100,0
2018-09-27T05:00:00,66.8,0.01,50.1,0
2018-09-27T06:00:00,66.7,0,87.5,1
2018-09-27T07:00:00,63.9,0,57.1,25
2018-09-27T08:00:00,63.5,0.07,73,79
2018-09-27T09:00:00,64.5,0,58.5,108
2018-09-27T10:00:00,65.3,0,87,225
2018-09-27T11:00:00,66.1,0,100,355
2018-09-27T12:00:00,68.4,0,91,661
2018-09-27T13:00:00,68.2,0,63.7,599
2018-09-27T14:00:00,67.6,0,0,639
2018-09-27T15:00:00,67.2,0,0,583
2018-09-27T16:00:00,66.6,0,0,444
2018-09-27T17:00:00,65,0,0,271
2018-09-27T18:00:00,62,0,28.6,76
2018-09-27T19:00:00,59.6,0,32.1,7
2018-09-27T20:00:00,58.8,0,28.6,1
2018-09-27T21:00:00,59.2,0,18,1
2018-09-27T22:00:00,59,0,13.8,1
2018-09-27T23:00:00,58.8,0,18.7,1
2018-09-28T00:00:00,58.7,0,5,1
2018-09-28T01:00:00,58.5,0,62.4,1
2018-09-28T02:00:00,58.4,0,76.7,1
2018-09-28T03:00:00,58.4,0,96.5,1
2018-09-28T04:00:00,59.3,0,100,1
2018-09-28T05:00:00,59.7,0,100,1
2018-09-28T06:00:00,59.4,0,96.5,1
2018-09-28T07:00:00,60.5,0,100,32
2018-09-28T08:00:00,60.5,0.02,100,23
2018-09-28T09:00:00,60,0.23,100,16
2018-09-28T10:00:00,59.3,0.18,94.5,23
2018-09-28T11:00:00,59.8,0.1,100,20
2018-09-28T12:00:00,60,0.2,100,34
2018-09-28T13:00:00,61.5,0.11,100,103
2018-09-28T14:00:00,61.1,0.01,100,106
2018-09-28T15:00:00,60.2,0.01,100,109
2018-09-28T16:00:00,59.1,0,100,77
2018-09-28T17:00:00,58.7,0,100,59
2018-09-28T18:00:00,59,0,100,29
2018-09-28T19:00:00,57.6,0,100,5
2018-09-28T20:00:00,57.6,0,100,0
2018-09-28T21:00:00,57.4,0,100,0
2018-09-28T22:00:00,56.5,0,63.9,0
2018-09-28T23:00:00,55.1,0,32.1,0
2018-09-29T00:00:00,53.2,0,0,0
2018-09-29T01:00:00,52.9,0,8.8,0
2018-09-29T02:00:00,51.3,0,5,1
2018-09-29T03:00:00,49.6,0,5,1
2018-09-29T04:00:00,49,0,5,0
2018-09-29T05:00:00,50.7,0,24.9,0
2018-09-29T06:00:00,50.9,0,8.8,0.9
2018-09-29T07:00:00,50,0,8.8,27
2018-09-29T08:00:00,54.5,0,67.9,147
2018-09-29T09:00:00,56.9,0,67.9,216
2018-09-29T10:00:00,60.4,0,67.9,378
2018-09-29T11:00:00,65.5,0,0,596
2018-09-29T12:00:00,68.4,0,0,668
2018-09-29T13:00:00,70.5,0,0,679
2018-09-29T14:00:00,71.7,0,13.8,638
2018-09-29T15:00:00,73,0,44.4,551
2018-09-29T16:00:00,72.3,0,0,450
2018-09-29T17:00:00,70.6,0,67.9,265
2018-09-29T18:00:00,66.8,0,58.9,45
2018-09-29T19:00:00,63.5,0,83.4,7
2018-09-29T20:00:00,62.7,0,91,1
2018-09-29T21:00:00,62.2,0,94.5,1
2018-09-29T22:00:00,60.2,0,61.9,1
2018-09-29T23:00:00,57.4,0,32.1,1
2018-09-30T00:00:00,55.1,0,16.1,1
2018-09-30T01:00:00,54.3,0,44.4,1
2018-09-30T02:00:00,53.3,0,16.1,1
2018-09-30T03:00:00,53.2,0,9,1
2018-09-30T04:00:00,54.4,0,44.4,1
2018-09-30T05:00:00,51.7,0,44.4,1
2018-09-30T06:00:00,50.7,0,22.6,1
2018-09-30T07:00:00,49.1,0,0,22
2018-09-30T08:00:00,54.5,0,0,140
2018-09-30T09:00:00,60.1,0,0,313
2018-09-30T10:00:00,62.2,0,0,477
2018-09-30T11:00:00,64.1,0,0,593
2018-09-30T12:00:00,65.6,0,0,651
2018-09-30T13:00:00,66.8,0,0,673
2018-09-30T14:00:00,68.4,0,0,638
2018-09-30T15:00:00,68.9,0,0,545
2018-09-30T16:00:00,68.6,0,0,386
2018-09-30T17:00:00,67.5,0,0,210
2018-09-30T18:00:00,64.8,0,0,64
2018-09-30T19:00:00,60.7,0,0,7
2018-09-30T20:00:00,57.5,0,0,1
2018-09-30T21:00:00,55.4,0,0,1
2018-09-30T22:00:00,54.8,0,0,1
2018-09-30T23:00:00,54.6,0,0,1
2018-10-01T00:00:00,53.2,0,0,1
2018-10-01T01:00:00,51.9,0,0,1
2018-10-01T02:00:00,51.5,0,0,1
2018-10-01T03:00:00,51.4,0,53.3,1
2018-10-01T04:00:00,54,0,94.5,1
2018-10-01T05:00:00,54.9,0,91,1
2018-10-01T06:00:00,54.2,0,60.5,1
2018-10-01T07:00:00,53.5,0,9,19
2018-10-01T08:00:00,59,0,0,98
2018-10-01T09:00:00,65.6,0,29.9,276
2018-10-01T10:00:00,68.8,0,24.9,427
2018-10-01T11:00:00,70.2,0,58.9,548
2018-10-01T12:00:00,70.4,0,83.9,482
2018-10-01T13:00:00,70.5,0,96.5,298
2018-10-01T14:00:00,66.5,0,76.7,94
2018-10-01T15:00:00,64.9,0.03,100,65
2018-10-01T16:00:00,64.5,0.01,100,29
2018-10-01T17:00:00,61.8,0.01,100,14
2018-10-01T18:00:00,61.4,0.01,100,7
2018-10-01T19:00:00,60.2,0.01,100,1
2018-10-01T20:00:00,59.7,0.01,100,0
2018-10-01T21:00:00,58.9,0.01,100,0
2018-10-01T22:00:00,59.2,0,100,0
2018-10-01T23:00:00,59.2,0,100,0
2018-10-02T00:00:00,59.2,0,100,0
2018-10-02T01:00:00,58.6,0.01,100,1
2018-10-02T02:00:00,58.6,0,100,1
2018-10-02T03:00:00,59.2,0,100,0
2018-10-02T04:00:00,58.6,0.01,100,1
2018-10-02T05:00:00,59.2,0.02,100,1
2018-10-02T06:00:00,59.4,0,100,0.2
2018-10-02T07:00:00,60,0.01,100,7
2018-10-02T08:00:00,60.2,0,100,33
2018-10-02T09:00:00,61.9,0,100,64
2018-10-02T10:00:00,62.3,0.01,100,65
2018-10-02T11:00:00,62.8,0.01,100,68
2018-10-02T12:00:00,62.8,0,100,67
2018-10-02T13:00:00,64.1,0,100,134
2018-10-02T14:00:00,65.6,0,100,227
2018-10-02T15:00:00,67.4,0,100,245
2018-10-02T16:00:00,68.5,0,82,261
2018-10-02T17:00:00,69.8,0,28.6,102
2018-10-02T18:00:00,68.4,0,24.9,36
2018-10-02T19:00:00,67.2,0,44.6,2
2018-10-02T20:00:00,67.2,0.01,83.9,1
2018-10-02T21:00:00,68.2,0.04,96.5,1
2018-10-02T22:00:00,68,0.02,96.5,1
2018-10-02T23:00:00,67.6,0.08,96.5,1
2018-10-03T00:00:00,68.4,0.02,87.5,1
2018-10-03T01:00:00,68.2,0,96.5,1
2018-10-03T02:00:00,67.4,0.1,100,1
2018-10-03T03:00:00,66.1,0.28,100,1
2018-10-03T04:00:00,65,0.12,100,1
2018-10-03T05:00:00,64.7,0.02,83.4,1
2018-10-03T06:00:00,64,0,58.9,1
2018-10-03T07:00:00,61,0,100,1
2018-10-03T08:00:00,60,0.01,100,18
2018-10-03T09:00:00,59.6,0,100,68
2018-10-03T10:00:00,60.4,0,100,101
2018-10-03T11:00:00,60.4,0,100,134
2018-10-03T12:00:00,61.1,0,100,183
2018-10-03T13:00:00,61.1,0,100,152
2018-10-03T14:00:00,62.1,0,100,279
2018-10-03T15:00:00,62.6,0,100,236
2018-10-03T16:00:00,61.6,0,100,106
2018-10-03T17:00:00,60.7,0,100,56
2018-10-03T18:00:00,59.9,0,100,12
2018-10-03T19:00:00,60,0,100,2
2018-10-03T20:00:00,59.8,0,100,1
2018-10-03T21:00:00,59,0,100,1
2018-10-03T22:00:00,58.3,0,76.7,1
2018-10-03T23:00:00,58.3,0,67.9,1
2018-10-04T00:00:00,57.4,0,96.5,1
2018-10-04T01:00:00,57.7,0,87,1
2018-10-04T02:00:00,56.8,0,100,1
2018-10-04T03:00:00,57.4,0,100,1
2018-10-04T04:00:00,57.5,0,100,1
2018-10-04T05:00:00,57.5,0,100,1
2018-10-04T06:00:00,56.8,0,100,1
2018-10-04T07:00:00,57.6,0,100,13
2018-10-04T08:00:00,58.6,0,100,88
2018-10-04T09:00:00,61.9,0,69.5,278
2018-10-04T10:00:00,65.5,0,60.4,505
2018-10-04T11:00:00,66.4,0,67.9,362
2018-10-04T12:00:00,67.1,0,100,443
2018-10-04T13:00:00,67.3,0,94.5,329
2018-10-04T14:00:00,67.1,0,100,260
2018-10-04T15:00:00,67.3,0,100,384
2018-10-04T16:00:00,66.8,0,100,131
2018-10-04T17:00:00,67.3,0,100,86
2018-10-04T18:00:00,66.5,0,60.3,19
2018-10-04T19:00:00,66.8,0,63.9,5
2018-10-04T20:00:00,66.8,0,75.1,1
2018-10-04T21:00:00,66.2,0,62.5,1
2018-10-04T22:00:00,66.8,0,83.9,1
2018-10-04T23:00:00,67,0,96.5,1
2018-10-05T00:00:00,68,0,100,1
2018-10-05T01:00:00,68,0,100,1
2018-10-05T02:00:00,67,0,18,1
2018-10-05T03:00:00,66.1,0,16.1,1
2018-10-05T04:00:00,64.7,0,8.8,1
2018-10-05T05:00:00,64,0,66,1
2018-10-05T06:00:00,62.6,0,49.9,1
2018-10-05T07:00:00,61.4,0,94.5,17
2018-10-05T08:00:00,60,0,58.4,59
2018-10-05T09:00:00,60,0,44.4,231
2018-10-05T10:00:00,60.9,0,62.5,379
2018-10-05T11:00:00,60.2,0,78.5,319
2018-10-05T12:00:00,59.3,0,74.9,449
2018-10-05T13:00:00,59.1,0,98,671
2018-10-05T14:00:00,59.2,0,85.5,660
2018-10-05T15:00:00,58.6,0,32.1,539
2018-10-05T16:00:00,58,0,28.6,400
2018-10-05T17:00:00,56.8,0,0,224
2018-10-05T18:00:00,54.3,0,0,47
2018-10-05T19:00:00,51.6,0,0,5
2018-10-05T20:00:00,49.1,0,0,1
2018-10-05T21:00:00,47.5,0,0,1
2018-10-05T22:00:00,45.6,0,0,1
2018-10-05T23:00:00,44.8,0,0,1
2018-10-06T00:00:00,43.2,0,0,1
2018-10-06T01:00:00,42.2,0,0,1
2018-10-06T02:00:00,42.4,0,0,1
2018-10-06T03:00:00,41.6,0,0,1
2018-10-06T04:00:00,41.6,0,0,1
2018-10-06T05:00:00,42.7,0,0,1
2018-10-06T06:00:00,44.9,0,0,1
2018-10-06T07:00:00,46,0,0,11
2018-10-06T08:00:00,49.6,0,0,108
2018-10-06T09:00:00,57.1,0,5,264
2018-10-06T10:00:00,60.7,0,5,449
2018-10-06T11:00:00,62.2,0,29.8,575
2018-10-06T12:00:00,63,0,16,654
2018-10-06T13:00:00,64.6,0,49.4,674
2018-10-06T14:00:00,65,0,0,635
2018-10-06T15:00:00,65.4,0,0,540
2018-10-06T16:00:00,63.6,0,44.4,405
2018-10-06T17:00:00,63.6,0,0,236
2018-10-06T18:00:00,60.2,0,16,54
2018-10-06T19:00:00,59.7,0,67.9,2
2018-10-06T20:00:00,60.4,0,100,1
2018-10-06T21:00:00,60.5,0,100,1
2018-10-06T22:00:00,60.9,0,100,1
2018-10-06T23:00:00,61.4,0,100,1
2018-10-07T00:00:00,61.9,0,100,1
2018-10-07T01:00:00,62.3,0,100,1
2018-10-07T02:00:00,63,0,100,1
2018-10-07T03:00:00,63.9,0,100,1
2018-10-07T04:00:00,64.1,0,100,1
2018-10-07T05:00:00,65,0,100,1
2018-10-07T06:00:00,65.3,0,100,1
2018-10-07T07:00:00,65.9,0,100,2
2018-10-07T08:00:00,66.8,0,100,16
2018-10-07T09:00:00,68,0,100,55
2018-10-07T10:00:00,69.9,0,100,144
2018-10-07T11:00:00,70.9,0,100,158
2018-10-07T12:00:00,72.7,0,100,194
2018-10-07T13:00:00,72.9,0,100,163
2018-10-07T14:00:00,73.7,0,100,173
2018-10-07T15:00:00,74,0,100,136
2018-10-07T16:00:00,74.1,0,91,103
2018-10-07T17:00:00,70.8,0,98,73
2018-10-07T18:00:00,66.6,0,100,15
2018-10-07T19:00:00,64.4,0,100,1
2018-10-07T20:00:00,63.4,0.01,100,1
2018-10-07T21:00:00,62.5,0,100,1
2018-10-07T22:00:00,62.3,0,100,1
2018-10-07T23:00:00,61.4,0,100,1
2018-10-08T00:00:00,61.2,0,100,1
2018-10-08T01:00:00,60.9,0,100,1
2018-10-08T02:00:00,60.9,0,100,1
2018-10-08T03:00:00,60.7,0,100,1
2018-10-08T04:00:00,60.4,0,100,1
2018-10-08T05:00:00,60,0,100,1
2018-10-08T06:00:00,59.4,0,100,1
2018-10-08T07:00:00,58.2,0,100,7
2018-10-08T08:00:00,59.2,0,100,18
2018-10-08T09:00:00,59.2,0,100,45
2018-10-08T10:00:00,59.7,0,100,68
2018-10-08T11:00:00,60.2,0,100,107
2018-10-08T12:00:00,60.8,0,100,122
2018-10-08T13:00:00,60.8,0,100,153
2018-10-08T14:00:00,60.9,0,100,148
2018-10-08T15:00:00,60.6,0,100,137
2018-10-08T16:00:00,60.6,0,100,66
2018-10-08T17:00:00,60.2,0,100,25
2018-10-08T18:00:00,60.2,0,100,11
2018-10-08T19:00:00,59.8,0,100,2
2018-10-08T20:00:00,59.8,0,96.5,1
2018-10-08T21:00:00,60,0,100,1
2018-10-08T22:00:00,60.3,0,100,1
2018-10-08T23:00:00,60.3,0,100,1
2018-10-09T00:00:00,60.3,0,100,1
2018-10-09T01:00:00,60.3,0,100,1
2018-10-09T02:00:00,61.2,0,100,1
2018-10-09T03:00:00,62.1,0,100,1
2018-10-09T04:00:00,62.8,0,100,1
2018-10-09T05:00:00,63,0,100,1
2018-10-09T06:00:00,63.3,0,100,1
2018-10-09T07:00:00,64.2,0,100,7
2018-10-09T08:00:00,65.3,0,100,24
2018-10-09T09:00:00,66.2,0,100,66
2018-10-09T10:00:00,68,0,100,120
2018-10-09T11:00:00,70.7,0,98,219
2018-10-09T12:00:00,74.6,0,32.1,554
2018-10-09T13:00:00,76.6,0,44.4,607
2018-10-09T14:00:00,76.5,0,65.7,579
2018-10-09T15:00:00,77,0,38.6,461
2018-10-09T16:00:00,75.9,0,69.5,287
2018-10-09T17:00:00,74.1,0,32.1,208
2018-10-09T18:00:00,71.5,0,0,45
2018-10-09T19:00:00,69.5,0,0,1
2018-10-09T20:00:00,69,0,48.1,1
2018-10-09T21:00:00,68.2,0,91,1
2018-10-09T22:00:00,68.2,0,82,1
2018-10-09T23:00:00,69.2,0,98,1
2018-10-10T00:00:00,68.7,0,49.4,1
2018-10-10T01:00:00,68,0,16,1
2018-10-10T02:00:00,67.4,0,26.8,1
2018-10-10T03:00:00,67.8,0,66.1,1
2018-10-10T04:00:00,67.8,0,94.5,1
2018-10-10T05:00:00,68,0,94.5,1
2018-10-10T06:00:00,68.6,0,94.5,1
2018-10-10T07:00:00,69,0,63.9,3
2018-10-10T08:00:00,70.1,0,48.1,45
2018-10-10T09:00:00,71.2,0,91,106
2018-10-10T10:00:00,74.6,0,47.3,308
2018-10-10T11:00:00,76.4,0,0,451
2018-10-10T12:00:00,77.8,0,0,431
2018-10-10T13:00:00,80.1,0,13.8,609
2018-10-10T14:00:00,80.1,0,18.7,593
2018-10-10T15:00:00,80.5,0,0,495
2018-10-10T16:00:00,80,0,0,368
2018-10-10T17:00:00,77.6,0,0,171
2018-10-10T18:00:00,74.2,0,16.1,40
2018-10-10T19:00:00,72,0,33.6,1
2018-10-10T20:00:00,70.6,0,46.6,1
2018-10-10T21:00:00,70.1,0,44.6,1
2018-10-10T22:00:00,69.5,0,75.1,1
2018-10-10T23:00:00,69.6,0,100,0
2018-10-11T00:00:00,70.1,0,84,1
2018-10-11T01:00:00,70.1,0,84,1
2018-10-11T02:00:00,70.1,0,82,1
2018-10-11T03:00:00,69.6,0,84,1
2018-10-11T04:00:00,69.6,0,84,0
2018-10-11T05:00:00,69.7,0,84,1
2018-10-11T06:00:00,69.7,0,84,0
2018-10-11T07:00:00,69.6,0,100,9
2018-10-11T08:00:00,70.3,0,100,29
2018-10-11T09:00:00,71.4,0,100,86
2018-10-11T10:00:00,72.5,0,96.5,122
2018-10-11T11:00:00,74.3,0,100,182
2018-10-11T12:00:00,75.9,0,96.5,216
2018-10-11T13:00:00,75.2,0,96.5,184
2018-10-11T14:00:00,74.6,0,96.5,296
2018-10-11T15:00:00,73.7,0,83.9,54
2018-10-11T16:00:00,72.1,0.23,100,26
2018-10-11T17:00:00,72.3,0.3,100,20
2018-10-11T18:00:00,73.2,0.13,100,10
2018-10-11T19:00:00,73,0,100,1
2018-10-11T20:00:00,72.5,0,100,1
2018-10-11T21:00:00,68.4,0.01,100,1
2018-10-11T22:00:00,67,0.01,100,1
2018-10-11T23:00:00,65.8,0,98,1
2018-10-12T00:00:00,60.5,0.01,100,1
2018-10-12T01:00:00,60.8,0,100,1
2018-10-12T02:00:00,61.1,0,100,1
2018-10-12T03:00:00,60.9,0,100,1
2018-10-12T04:00:00,61.1,0,90.8,1
2018-10-12T05:00:00,61.4,0.08,100,1
2018-10-12T06:00:00,61.4,0.21,100,1
2018-10-12T07:00:00,59.7,0.34,100,1
2018-10-12T08:00:00,58.8,0.28,100,2
2018-10-12T09:00:00,58.2,0.28,100,6
2018-10-12T10:00:00,57.8,0.3,100,9
2018-10-12T11:00:00,57.1,0.24,100,18
2018-10-12T12:00:00,56.8,0.07,100,13
2018-10-12T13:00:00,56.5,0.02,100,105
2018-10-12T14:00:00,58.4,0,100,292
2018-10-12T15:00:00,60.2,0,100,218
2018-10-12T16:00:00,61.6,0,66.1,199
2018-10-12T17:00:00,62.2,0,33.6,142
2018-10-12T18:00:00,58,0,0,28
2018-10-12T19:00:00,51.8,0,0,1
2018-10-12T20:00:00,51.6,0,16.1,1
2018-10-12T21:00:00,52.4,0,0,1
2018-10-12T22:00:00,51.9,0,0,1
2018-10-12T23:00:00,50.2,0,0,1
2018-10-13T00:00:00,49,0,0,1
2018-10-13T01:00:00,48.6,0,16.1,1
2018-10-13T02:00:00,48.2,0,32.1,1
2018-10-13T03:00:00,46.3,0,28.6,1
2018-10-13T04:00:00,47.4,0,0,1
2018-10-13T05:00:00,47.6,0,28.6,1
2018-10-13T06:00:00,47.2,0,42.4,1
2018-10-13T07:00:00,47.9,0,82,1
2018-10-13T08:00:00,48.4,0,98,22
2018-10-13T09:00:00,49.6,0,91,62
2018-10-13T10:00:00,50.3,0.01,76.7,79
2018-10-13T11:00:00,49.5,0.03,100,53
2018-10-13T12:00:00,48.4,0.02,100,109
2018-10-13T13:00:00,47.9,0.02,100,180
2018-10-13T14:00:00,48.8,0,100,191
2018-10-13T15:00:00,50,0,100,191
2018-10-13T16:00:00,50.8,0,93.6,224
2018-10-13T17:00:00,51.3,0,58.4,111
2018-10-13T18:00:00,49.4,0,0,22
2018-10-13T19:00:00,46.7,0,0,2
2018-10-13T20:00:00,44.5,0,0,1
2018-10-13T21:00:00,45.2,0,0,1
2018-10-13T22:00:00,45.1,0,0,1
2018-10-13T23:00:00,46.4,0,0,1
2018-10-14T00:00:00,45.3,0,0,1
2018-10-14T01:00:00,44.4,0,0,1
2018-10-14T02:00:00,44.5,0,0,1
2018-10-14T03:00:00,43.4,0,0,1
2018-10-14T04:00:00,42.9,0,0,1
2018-10-14T05:00:00,42,0,0,1
2018-10-14T06:00:00,41.7,0,0,1
2018-10-14T07:00:00,39.8,0,0,8
2018-10-14T08:00:00,43.2,0,0,43
2018-10-14T09:00:00,45.8,0,0,124
2018-10-14T10:00:00,49.4,0,0,236
2018-10-14T11:00:00,53.5,0,0,459
2018-10-14T12:00:00,54.5,0,0,456
2018-10-14T13:00:00,55.4,0,0,408
2018-10-14T14:00:00,56.8,0,0,548
2018-10-14T15:00:00,56.9,0,0,309
2018-10-14T16:00:00,56.6,0,0,158
2018-10-14T17:00:00,55.9,0,0,95
2018-10-14T18:00:00,53.1,0,0,34
2018-10-14T19:00:00,49.1,0,0,1
2018-10-14T20:00:00,45,0,0,1
2018-10-14T21:00:00,44.3,0,0,1
2018-10-14T22:00:00,42.9,0,0,1
2018-10-14T23:00:00,42,0,0,1
2018-10-15T00:00:00,40.5,0,0,1
2018-10-15T01:00:00,40.5,0,0,1
2018-10-15T02:00:00,39.1,0,0,1
2018-10-15T03:00:00,39.7,0,0,1
2018-10-15T04:00:00,39.2,0,32.1,1
2018-10-15T05:00:00,39.2,0,33.6,1
2018-10-15T06:00:00,40.5,0,42.4,1
2018-10-15T07:00:00,41.3,0,45.9,9
2018-10-15T08:00:00,44.8,0,31.7,65
2018-10-15T09:00:00,51.9,0,100,91
2018-10-15T10:00:00,55.9,0,100,105
2018-10-15T11:00:00,59,0,100,69
2018-10-15T12:00:00,61.7,0,100,187
2018-10-15T13:00:00,62.3,0,100,101
2018-10-15T14:00:00,61.7,0,100,59
2018-10-15T15:00:00,62.5,0,100,26
2018-10-15T16:00:00,63,0.01,100,33
2018-10-15T17:00:00,64.7,0.01,100,17
2018-10-15T18:00:00,65.6,0,100,9
2018-10-15T19:00:00,66.4,0,100,1
2018-10-15T20:00:00,66.7,0,100,1
2018-10-15T21:00:00,67.4,0,100,1
2018-10-15T22:00:00,68.6,0,100,1
2018-10-15T23:00:00,69.4,0,100,1
2018-10-16T00:00:00,69,0,100,1
2018-10-16T01:00:00,69,0.04,94.5,1
2018-10-16T02:00:00,62.3,0.07,100,1
2018-10-16T03:00:00,56.2,0.04,100,0
2018-10-16T04:00:00,54.8,0.01,50.9,0
2018-10-16T05:00:00,52.7,0,0,1
2018-10-16T06:00:00,49.4,0,0,1
2018-10-16T07:00:00,46.9,0,0,13
2018-10-16T08:00:00,46.9,0,0,79
2018-10-16T09:00:00,48.7,0,0,265
2018-10-16T10:00:00,51,0,0,367
2018-10-16T11:00:00,51.9,0,0,530
2018-10-16T12:00:00,53.5,0,0,430
2018-10-16T13:00:00,55.4,0,0,525
2018-10-16T14:00:00,56.5,0,0,565
2018-10-16T15:00:00,57.2,0,0,487
2018-10-16T16:00:00,56.9,0,0,312
2018-10-16T17:00:00,55,0,0,76
2018-10-16T18:00:00,51.4,0,0,29
2018-10-16T19:00:00,48.3,0,0,1
2018-10-16T20:00:00,45.7,0,0,1
2018-10-16T21:00:00,47.4,0,0,1
2018-10-16T22:00:00,45.7,0,0,1
2018-10-16T23:00:00,45.4,0,0,1
2018-10-17T00:00:00,44.5,0,0,1
2018-10-17T01:00:00,42.3,0,0,1
2018-10-17T02:00:00,40,0,0,1
2018-10-17T03:00:00,40,0,0,1
2018-10-17T04:00:00,38.8,0,0,1
2018-10-17T05:00:00,37.7,0,0,1
2018-10-17T06:00:00,37,0,0,1
2018-10-17T07:00:00,37,0,0,7
2018-10-17T08:00:00,39.9,0,0,47
2018-10-17T09:00:00,49.7,0,0,237
2018-10-17T10:00:00,54.3,0,0,403
2018-10-17T11:00:00,57,0,0,519
2018-10-17T12:00:00,59.5,0,0,587
2018-10-17T13:00:00,61.2,0,8.8,598
2018-10-17T14:00:00,62.1,0,8.8,556
2018-10-17T15:00:00,62.2,0,29.9,464
2018-10-17T16:00:00,61.8,0,18.7,290
2018-10-17T17:00:00,60.7,0,60.4,66
2018-10-17T18:00:00,57.7,0,44.4,25
2018-10-17T19:00:00,52.2,0,89,1
2018-10-17T20:00:00,49.6,0,46,1
2018-10-17T21:00:00,48.8,0,24.9,1
2018-10-17T22:00:00,47.9,0,22.6,1
2018-10-17T23:00:00,46.9,0,28.6,1
2018-10-18T00:00:00,45.8,0,0,1
2018-10-18T01:00:00,44.9,0,0,1
2018-10-18T02:00:00,44.3,0,0,1
2018-10-18T03:00:00,43.6,0,24.9,1
2018-10-18T04:00:00,41.3,0,0,1
2018-10-18T05:00:00,41,0,0,1
2018-10-18T06:00:00,39.4,0,13.8,1
2018-10-18T07:00:00,38.3,0,16.1,7
2018-10-18T08:00:00,39.2,0,8.8,68
2018-10-18T09:00:00,40.8,0,8.8,257
2018-10-18T10:00:00,42.7,0,8.8,417
2018-10-18T11:00:00,43.7,0,0,538
2018-10-18T12:00:00,45.3,0,0,604
2018-10-18T13:00:00,46.9,0,0,616
2018-10-18T14:00:00,47.5,0,0,567
2018-10-18T15:00:00,47.9,0,0,469
2018-10-18T16:00:00,47.9,0,0,325
2018-10-18T17:00:00,47,0,0,172
2018-10-18T18:00:00,43.6,0,0,19
2018-10-18T19:00:00,41,0,0,1
2018-10-18T20:00:00,39.7,0,0,1
2018-10-18T21:00:00,38.3,0,0,1
2018-10-18T22:00:00,38.2,0,0,1
2018-10-18T23:00:00,38.9,0,0,1
2018-10-19T00:00:00,38.6,0,0,1
2018-10-19T01:00:00,38.2,0,0,1
2018-10-19T02:00:00,37.4,0,0,1
2018-10-19T03:00:00,35.7,0,0,1
2018-10-19T04:00:00,34.2,0,0,1
2018-10-19T05:00:00,34.5,0,0,1
2018-10-19T06:00:00,34.8,0,0,1
2018-10-19T07:00:00,35.3,0,0,2
2018-10-19T08:00:00,38.5,0,0,33
2018-10-19T09:00:00,44.7,0,0,246
2018-10-19T10:00:00,50.4,0,0,406
2018-10-19T11:00:00,54.2,0,0,530
2018-10-19T12:00:00,56.3,0,0,607
2018-10-19T13:00:00,57.8,0,0,625
2018-10-19T14:00:00,58.8,0,0,569
2018-10-19T15:00:00,58.8,0,0,476
